,Churn,tenure,Contract,Monthly,InternetService,SeniorCitizen,Partner,Dependents,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaymentMethod,Total,Cuentas_Diarias
2176,1,3,Month-to-month,95.2,Fiber optic,0,1,0,No,No,No,No,Electronic check,292.85,3.17
2177,0,3,Month-to-month,34.8,DSL,0,0,0,No,No,No,No,Credit card (automatic),113.95,1.16
2178,0,56,Two year,81.25,DSL,0,1,1,Yes,Yes,Yes,Yes,Credit card (automatic),4620.4,2.71
2179,0,9,Month-to-month,24.6,DSL,0,0,0,No,No,No,No,Mailed check,190.1,0.82
2180,0,53,Month-to-month,73.8,Fiber optic,1,0,0,No,Yes,No,No,Credit card (automatic),4003.85,2.46
2181,0,63,One year,58.55,DSL,0,0,0,No,No,Yes,No,Credit card (automatic),3503.5,1.95
2182,0,35,Two year,55.25,DSL,0,0,0,Yes,No,No,No,Mailed check,1924.1,1.84
2183,1,41,One year,102.6,Fiber optic,0,1,1,No,No,Yes,Yes,Electronic check,4213.35,3.42
2184,0,13,Month-to-month,25.15,DSL,0,0,0,No,No,No,No,Bank transfer (automatic),331.85,0.84
2185,0,14,Month-to-month,69.2,DSL,0,1,1,Yes,Yes,No,No,Mailed check,944.65,2.31
2186,0,14,Month-to-month,19.9,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,283.75,0.66
2187,0,51,Month-to-month,93.8,Fiber optic,0,1,1,Yes,Yes,No,No,Electronic check,4539.35,3.13
2188,1,1,Month-to-month,55.4,DSL,0,0,0,No,No,No,No,Electronic check,55.4,1.85
2189,1,1,Month-to-month,69.95,Fiber optic,0,0,0,No,No,No,No,Mailed check,69.95,2.33
2190,0,68,One year,55.9,DSL,0,1,0,Yes,No,No,Yes,Bank transfer (automatic),3848.8,1.86
2191,1,1,Month-to-month,88.8,Fiber optic,1,0,0,No,No,Yes,No,Electronic check,88.8,2.96
2192,0,1,One year,25.85,DSL,0,0,0,No,No,No,No,Mailed check,25.85,0.86
2193,0,60,Two year,99.65,Fiber optic,0,0,0,No,Yes,Yes,No,Electronic check,5941.05,3.32
2194,1,7,Month-to-month,73.75,Fiber optic,1,0,0,No,No,No,No,Mailed check,545.15,2.46
2195,0,23,Two year,20.4,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),478.75,0.68
2196,0,72,Two year,82.3,DSL,0,1,1,Yes,Yes,Yes,Yes,Bank transfer (automatic),5815.15,2.74
2197,0,3,Month-to-month,89.85,Fiber optic,0,1,1,Yes,Yes,No,No,Electronic check,248.4,2.99
2198,1,5,Month-to-month,75.9,Fiber optic,0,0,0,No,No,No,No,Bank transfer (automatic),357.75,2.53
2199,0,6,Month-to-month,19.7,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,113.5,0.66
2201,0,13,Two year,19.75,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),246.7,0.66
2202,0,47,One year,19.9,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),942.95,0.66
2203,0,3,Month-to-month,29.8,DSL,0,1,0,No,Yes,No,No,Credit card (automatic),94.4,0.99
2204,0,14,One year,19.65,No,1,1,0,No internet service,No internet service,No internet service,No internet service,Mailed check,228.65,0.65
2205,0,23,Two year,77.15,DSL,0,1,1,Yes,No,Yes,Yes,Bank transfer (automatic),1759.4,2.57
2206,0,72,Two year,92.0,DSL,0,1,0,Yes,Yes,Yes,Yes,Bank transfer (automatic),6474.4,3.07
2207,1,1,Month-to-month,43.95,DSL,0,0,0,No,No,No,No,Mailed check,43.95,1.46
2208,0,66,Month-to-month,103.1,Fiber optic,0,0,0,Yes,Yes,Yes,Yes,Bank transfer (automatic),6595.0,3.44
2209,0,53,Two year,25.55,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),1336.1,0.85
2210,0,11,Month-to-month,79.0,Fiber optic,0,0,0,Yes,No,No,No,Bank transfer (automatic),929.3,2.63
2211,1,61,Two year,111.6,Fiber optic,0,0,0,Yes,No,Yes,Yes,Credit card (automatic),6876.05,3.72
2212,0,2,Month-to-month,60.95,DSL,0,0,1,Yes,Yes,No,No,Bank transfer (automatic),134.6,2.03
2213,0,1,Month-to-month,20.3,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),20.3,0.68
2214,1,1,Month-to-month,35.45,DSL,0,0,0,No,No,No,No,Electronic check,35.45,1.18
2215,1,67,One year,87.4,Fiber optic,0,1,1,No,Yes,Yes,No,Electronic check,5918.8,2.91
2216,0,18,Month-to-month,74.15,Fiber optic,0,0,0,No,No,No,No,Mailed check,1387.0,2.47
2217,0,18,Month-to-month,94.75,Fiber optic,0,1,0,No,No,No,No,Electronic check,1691.9,3.16
2218,1,12,Month-to-month,78.1,Fiber optic,0,0,0,No,No,No,No,Bank transfer (automatic),947.3,2.6
2219,1,27,Month-to-month,104.3,Fiber optic,1,1,0,Yes,No,No,Yes,Bank transfer (automatic),2867.75,3.48
2220,0,61,One year,100.7,Fiber optic,0,1,1,Yes,Yes,Yes,No,Credit card (automatic),6018.65,3.36
2221,0,65,Two year,107.65,Fiber optic,0,1,0,No,Yes,Yes,Yes,Bank transfer (automatic),7082.85,3.59
2222,0,41,Two year,20.0,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,810.3,0.67
2223,0,19,Month-to-month,50.1,DSL,0,1,1,No,No,No,No,Credit card (automatic),910.45,1.67
2224,1,2,Month-to-month,49.05,DSL,0,0,0,No,Yes,No,No,Credit card (automatic),91.1,1.64
2225,1,2,Month-to-month,86.85,Fiber optic,1,1,0,No,No,No,No,Mailed check,156.35,2.9
2226,0,4,Month-to-month,19.95,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Electronic check,82.9,0.66
2227,0,25,Month-to-month,54.3,DSL,0,1,1,Yes,No,No,Yes,Electronic check,1296.8,1.81
2228,1,60,One year,90.95,Fiber optic,0,1,1,No,Yes,Yes,No,Electronic check,5453.4,3.03
2229,1,8,Month-to-month,85.2,Fiber optic,0,1,0,No,No,No,No,Credit card (automatic),627.4,2.84
2230,0,72,Two year,84.45,DSL,1,1,0,Yes,Yes,Yes,No,Credit card (automatic),5899.85,2.82
2231,0,5,Month-to-month,55.8,DSL,0,0,0,Yes,No,Yes,No,Mailed check,274.35,1.86
2233,0,59,One year,81.25,Fiber optic,0,1,0,Yes,No,Yes,No,Credit card (automatic),4639.45,2.71
2234,0,68,Two year,25.8,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),1911.5,0.86
2235,0,54,Two year,24.05,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),1230.9,0.8
2236,0,22,One year,20.3,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),467.15,0.68
2237,0,49,Month-to-month,52.15,DSL,0,1,0,No,No,No,No,Credit card (automatic),2583.75,1.74
2238,0,51,Month-to-month,79.15,Fiber optic,0,1,1,Yes,Yes,No,No,Bank transfer (automatic),4018.55,2.64
2239,0,19,Two year,25.6,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,485.9,0.85
2240,0,2,Month-to-month,80.55,Fiber optic,0,0,1,Yes,No,No,No,Credit card (automatic),188.1,2.68
2241,0,14,One year,19.55,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,294.5,0.65
2242,1,57,Month-to-month,44.85,DSL,1,1,0,No,No,No,No,Electronic check,2572.95,1.5
2243,0,72,Two year,97.75,Fiber optic,0,1,1,Yes,Yes,No,Yes,Credit card (automatic),6991.6,3.26
2244,0,63,Two year,98.0,Fiber optic,0,0,0,Yes,Yes,Yes,No,Credit card (automatic),6218.45,3.27
2246,0,4,Month-to-month,64.4,DSL,0,0,0,No,No,No,Yes,Mailed check,253.0,2.15
2247,0,17,One year,64.8,DSL,0,1,0,Yes,Yes,No,No,Mailed check,1175.6,2.16
2248,1,6,Month-to-month,85.35,Fiber optic,0,0,0,No,Yes,No,No,Electronic check,489.45,2.84
2249,1,56,Month-to-month,94.45,Fiber optic,0,0,0,No,Yes,No,Yes,Electronic check,5124.6,3.15
2250,1,13,Month-to-month,88.35,Fiber optic,0,1,1,No,No,No,No,Electronic check,1222.8,2.94
2251,1,6,Month-to-month,49.15,DSL,0,1,0,No,No,No,Yes,Electronic check,270.8,1.64
2252,0,71,Month-to-month,93.25,Fiber optic,0,1,0,No,Yes,Yes,No,Bank transfer (automatic),6669.45,3.11
2253,0,10,One year,19.6,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),189.45,0.65
2254,0,72,Two year,88.05,DSL,1,1,1,Yes,Yes,Yes,Yes,Credit card (automatic),6425.65,2.94
2255,0,69,Two year,24.95,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),1718.35,0.83
2256,1,1,Month-to-month,20.1,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,20.1,0.67
2257,0,47,Month-to-month,90.05,Fiber optic,0,1,1,Yes,No,Yes,No,Electronic check,4137.2,3.0
2258,0,60,Two year,20.5,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),1198.8,0.68
2259,0,2,Month-to-month,19.25,No,0,0,1,No internet service,No internet service,No internet service,No internet service,Mailed check,48.35,0.64
2260,1,2,Month-to-month,96.0,Fiber optic,0,0,0,No,No,No,No,Electronic check,174.8,3.2
2261,0,53,Month-to-month,46.3,DSL,0,0,0,Yes,Yes,No,No,Bank transfer (automatic),2546.85,1.54
2262,0,34,Month-to-month,90.05,Fiber optic,0,1,1,No,No,Yes,No,Credit card (automatic),3097.0,3.0
2263,0,60,One year,65.85,DSL,0,1,1,Yes,Yes,Yes,Yes,Bank transfer (automatic),3928.3,2.19
2265,0,55,One year,100.15,Fiber optic,1,0,0,No,No,Yes,No,Electronic check,5409.75,3.34
2266,0,53,Month-to-month,92.55,Fiber optic,0,1,1,No,Yes,No,Yes,Electronic check,4779.45,3.08
2267,1,5,One year,70.0,DSL,0,0,0,No,No,Yes,No,Mailed check,347.4,2.33
2268,0,57,Month-to-month,53.75,DSL,0,0,0,Yes,No,Yes,No,Electronic check,3196.0,1.79
2269,1,1,Month-to-month,45.85,DSL,0,1,1,No,No,No,No,Mailed check,45.85,1.53
2270,0,61,Two year,86.45,DSL,0,0,0,Yes,No,Yes,Yes,Credit card (automatic),5175.3,2.88
2271,0,38,Month-to-month,101.15,Fiber optic,1,1,1,No,Yes,No,No,Electronic check,3741.85,3.37
2272,0,60,Month-to-month,104.95,Fiber optic,0,0,0,Yes,No,Yes,Yes,Bank transfer (automatic),6236.75,3.5
2273,0,50,Two year,20.15,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),930.9,0.67
2274,0,9,Month-to-month,55.3,DSL,0,1,1,No,Yes,No,No,Mailed check,501.2,1.84
2275,0,71,Two year,19.7,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),1415.85,0.66
2276,0,46,Two year,64.2,DSL,0,1,0,No,Yes,No,Yes,Credit card (automatic),3009.5,2.14
2277,0,35,Month-to-month,109.95,Fiber optic,0,1,1,No,Yes,Yes,Yes,Electronic check,3782.4,3.66
2278,1,1,Month-to-month,71.35,Fiber optic,0,0,0,No,No,No,No,Electronic check,71.35,2.38
2279,0,23,One year,19.65,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),478.1,0.65
2280,1,1,Month-to-month,100.25,Fiber optic,0,0,0,No,Yes,No,No,Credit card (automatic),100.25,3.34
2281,0,21,Month-to-month,64.95,DSL,1,1,0,Yes,Yes,No,No,Bank transfer (automatic),1339.8,2.16
2282,0,16,Month-to-month,19.75,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Electronic check,313.4,0.66
2283,0,70,One year,51.05,DSL,0,1,0,No,Yes,Yes,Yes,Bank transfer (automatic),3635.15,1.7
2284,0,66,Two year,105.65,Fiber optic,0,0,0,Yes,No,Yes,Yes,Bank transfer (automatic),6844.5,3.52
2285,1,1,Month-to-month,91.7,Fiber optic,0,0,0,No,Yes,No,Yes,Electronic check,91.7,3.06
2286,0,14,Month-to-month,19.95,No,0,0,1,No internet service,No internet service,No internet service,No internet service,Mailed check,268.4,0.66
2287,0,46,Two year,20.25,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),890.35,0.68
2288,1,49,One year,100.6,Fiber optic,0,0,1,No,No,No,Yes,Bank transfer (automatic),5069.65,3.35
2289,0,3,Month-to-month,80.7,Fiber optic,0,1,1,No,No,No,No,Electronic check,239.45,2.69
2290,0,34,Month-to-month,84.05,Fiber optic,0,1,1,No,No,Yes,No,Mailed check,2909.95,2.8
2291,1,68,Two year,110.0,Fiber optic,0,1,0,No,Yes,Yes,Yes,Bank transfer (automatic),7611.85,3.67
2292,1,50,Month-to-month,84.4,Fiber optic,0,1,1,No,No,No,No,Bank transfer (automatic),4116.15,2.81
2293,0,3,Month-to-month,20.25,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Electronic check,61.45,0.68
2294,0,25,Month-to-month,84.6,Fiber optic,0,0,0,No,No,No,No,Mailed check,2088.05,2.82
2295,0,19,Month-to-month,105.0,Fiber optic,1,0,0,Yes,Yes,No,Yes,Mailed check,2007.25,3.5
2296,0,65,Two year,105.1,Fiber optic,0,0,0,No,Yes,Yes,No,Credit card (automatic),6631.85,3.5
2297,1,3,Month-to-month,84.75,Fiber optic,0,1,1,No,No,No,No,Bank transfer (automatic),264.85,2.82
2298,0,67,One year,111.25,Fiber optic,0,1,0,Yes,No,Yes,Yes,Electronic check,7511.65,3.71
2299,0,8,Month-to-month,75.25,Fiber optic,0,0,0,No,No,No,No,Electronic check,576.7,2.51
2300,0,67,Two year,70.9,DSL,0,1,0,Yes,Yes,Yes,Yes,Credit card (automatic),4677.1,2.36
2301,0,26,One year,59.45,DSL,0,0,0,No,No,No,Yes,Credit card (automatic),1507.0,1.98
2302,1,57,Month-to-month,95.25,Fiber optic,1,1,0,No,Yes,Yes,No,Bank transfer (automatic),5427.05,3.18
2303,1,39,Month-to-month,75.25,Fiber optic,0,0,0,No,No,No,No,Electronic check,3017.65,2.51
2304,0,47,Month-to-month,54.25,DSL,0,1,1,No,Yes,No,No,Electronic check,2538.2,1.81
2305,0,20,Month-to-month,98.55,Fiber optic,0,0,0,No,No,No,Yes,Mailed check,2031.95,3.28
2306,1,17,Month-to-month,70.4,Fiber optic,0,1,0,No,No,No,No,Bank transfer (automatic),1214.05,2.35
2307,0,52,Two year,21.0,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),1107.2,0.7
2309,0,61,One year,93.7,Fiber optic,0,1,0,Yes,Yes,No,Yes,Bank transfer (automatic),5860.7,3.12
2310,1,8,Month-to-month,94.45,Fiber optic,1,0,0,No,No,Yes,No,Credit card (automatic),742.95,3.15
2311,0,72,Two year,89.1,DSL,1,1,0,Yes,Yes,Yes,Yes,Credit card (automatic),6352.4,2.97
2312,0,24,Month-to-month,51.1,DSL,0,0,0,No,No,No,Yes,Credit card (automatic),1269.6,1.7
2313,0,4,Month-to-month,69.35,Fiber optic,1,0,0,No,No,No,No,Electronic check,261.65,2.31
2314,1,26,Month-to-month,83.95,Fiber optic,0,0,0,No,No,No,No,Electronic check,2254.2,2.8
2315,0,66,One year,89.0,Fiber optic,0,1,0,Yes,Yes,No,Yes,Electronic check,5898.6,2.97
2316,0,65,Two year,91.55,DSL,0,1,1,Yes,Yes,Yes,Yes,Bank transfer (automatic),5963.95,3.05
2317,0,34,One year,79.95,DSL,0,0,0,Yes,No,Yes,Yes,Bank transfer (automatic),2727.3,2.66
2318,0,45,Two year,81.0,DSL,0,1,1,Yes,No,Yes,Yes,Mailed check,3533.6,2.7
2319,0,71,Two year,99.0,Fiber optic,0,1,1,Yes,Yes,Yes,No,Credit card (automatic),7061.65,3.3
2320,1,18,One year,82.0,DSL,0,0,0,No,No,Yes,Yes,Credit card (automatic),1425.45,2.73
2321,0,2,Month-to-month,70.3,DSL,0,0,0,No,No,No,Yes,Electronic check,132.4,2.34
2322,1,8,Month-to-month,74.5,Fiber optic,0,1,0,Yes,No,No,No,Electronic check,609.9,2.48
2323,1,3,Month-to-month,31.0,DSL,0,1,1,No,No,No,Yes,Mailed check,95.05,1.03
2324,0,12,Two year,20.05,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Electronic check,264.55,0.67
2325,0,16,One year,20.1,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,296.15,0.67
2326,0,72,Two year,110.1,Fiber optic,1,0,0,Yes,Yes,No,Yes,Bank transfer (automatic),7746.7,3.67
2327,1,1,Month-to-month,70.25,Fiber optic,0,0,0,No,No,No,No,Electronic check,70.25,2.34
2328,0,1,Month-to-month,20.2,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,20.2,0.67
2329,1,10,Month-to-month,85.55,Fiber optic,1,1,0,No,No,No,No,Electronic check,851.75,2.85
2330,0,62,Two year,43.6,DSL,0,0,0,No,Yes,Yes,No,Credit card (automatic),2748.7,1.45
2331,1,4,Month-to-month,78.45,Fiber optic,0,0,0,No,Yes,No,No,Electronic check,330.05,2.62
2332,0,53,One year,24.05,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),1301.9,0.8
2333,0,52,One year,100.3,Fiber optic,0,1,1,Yes,No,Yes,No,Electronic check,5244.45,3.34
2334,1,19,Month-to-month,88.2,Fiber optic,1,0,0,No,Yes,No,No,Electronic check,1775.8,2.94
2335,0,18,Month-to-month,45.65,DSL,0,0,1,No,No,No,No,Credit card (automatic),747.2,1.52
2336,0,51,Month-to-month,29.45,DSL,1,1,0,No,Yes,No,No,Credit card (automatic),1459.35,0.98
2337,0,6,Month-to-month,44.7,DSL,1,0,0,No,No,No,No,Credit card (automatic),276.5,1.49
2338,0,72,Two year,113.8,Fiber optic,1,0,0,Yes,Yes,Yes,Yes,Bank transfer (automatic),7845.8,3.79
2339,0,72,Two year,116.6,Fiber optic,0,1,1,Yes,Yes,Yes,Yes,Bank transfer (automatic),8337.45,3.89
2340,1,71,Two year,106.0,Fiber optic,0,1,1,No,Yes,Yes,No,Bank transfer (automatic),7723.7,3.53
2341,0,57,Two year,79.75,DSL,1,0,0,No,Yes,Yes,No,Bank transfer (automatic),4438.2,2.66
2342,0,58,Two year,86.1,DSL,0,1,0,Yes,Yes,Yes,No,Electronic check,4890.5,2.87
2343,0,71,Two year,25.45,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),1813.35,0.85
2344,0,72,Two year,84.7,DSL,0,1,1,Yes,No,Yes,Yes,Credit card (automatic),5893.9,2.82
2345,0,17,Two year,19.15,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,343.45,0.64
2346,1,39,Month-to-month,95.65,Fiber optic,1,0,0,No,No,No,No,Bank transfer (automatic),3759.05,3.19
2347,0,8,Month-to-month,56.3,DSL,0,1,1,No,Yes,No,Yes,Bank transfer (automatic),401.5,1.88
2348,0,68,Two year,19.6,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),1441.65,0.65
2349,0,28,One year,60.0,DSL,0,1,1,No,Yes,Yes,Yes,Credit card (automatic),1682.05,2.0
2350,1,1,Month-to-month,75.05,Fiber optic,0,0,0,No,No,No,No,Mailed check,75.05,2.5
2351,0,2,Month-to-month,45.25,DSL,0,0,0,No,No,No,No,Mailed check,74.2,1.51
2352,0,71,Two year,19.45,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,1378.45,0.65
2353,0,30,Two year,69.1,DSL,1,0,0,No,No,Yes,Yes,Credit card (automatic),2093.9,2.3
2354,0,34,One year,19.6,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),678.8,0.65
2355,0,32,One year,83.7,DSL,0,0,1,No,Yes,Yes,Yes,Credit card (automatic),2633.3,2.79
2356,0,6,Two year,25.4,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,153.3,0.85
2357,0,45,Two year,25.5,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Mailed check,1121.05,0.85
2358,1,37,Month-to-month,28.6,DSL,0,0,0,No,No,No,Yes,Credit card (automatic),973.55,0.95
2359,0,11,Month-to-month,111.4,Fiber optic,1,0,0,No,Yes,Yes,Yes,Electronic check,1183.05,3.71
2360,0,2,Month-to-month,72.6,Fiber optic,1,0,0,No,No,No,No,Mailed check,154.3,2.42
2361,1,1,Month-to-month,76.4,Fiber optic,1,1,0,No,Yes,No,No,Mailed check,76.4,2.55
2362,0,23,Two year,34.6,DSL,0,1,1,Yes,No,No,Yes,Mailed check,813.45,1.15
2363,0,29,Month-to-month,66.1,DSL,0,0,0,Yes,No,No,No,Electronic check,1912.15,2.2
2364,0,68,One year,85.5,Fiber optic,0,1,1,Yes,Yes,No,No,Bank transfer (automatic),5696.6,2.85
2365,0,17,Month-to-month,34.4,DSL,0,1,0,Yes,No,Yes,No,Mailed check,592.75,1.15
2366,0,69,Two year,19.3,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),1447.9,0.64
2367,0,59,Two year,64.05,DSL,1,1,0,Yes,No,Yes,Yes,Credit card (automatic),3886.85,2.13
2368,0,1,Month-to-month,19.2,No,0,0,1,No internet service,No internet service,No internet service,No internet service,Mailed check,19.2,0.64
2369,0,32,Month-to-month,98.85,Fiber optic,0,1,0,No,Yes,No,No,Credit card (automatic),3145.9,3.3
2370,0,29,Month-to-month,79.3,Fiber optic,1,1,0,No,No,No,Yes,Electronic check,2414.55,2.64
2371,1,59,One year,85.55,Fiber optic,0,1,0,No,No,No,No,Electronic check,5084.65,2.85
2372,0,28,One year,50.8,DSL,0,1,1,Yes,No,Yes,Yes,Mailed check,1386.8,1.69
2373,1,15,Month-to-month,76.0,Fiber optic,0,0,0,No,No,No,No,Mailed check,1130.85,2.53
2374,0,50,Month-to-month,93.5,Fiber optic,0,0,0,Yes,Yes,No,Yes,Credit card (automatic),4747.5,3.12
2375,1,5,Month-to-month,45.7,DSL,1,0,0,No,No,No,No,Electronic check,198.0,1.52
2376,0,14,Month-to-month,78.1,Fiber optic,0,1,0,No,No,No,No,Electronic check,1122.4,2.6
2377,0,20,Month-to-month,19.5,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),413.0,0.65
2378,0,3,Month-to-month,92.0,Fiber optic,0,0,0,No,No,No,No,Electronic check,266.8,3.07
2379,1,35,Month-to-month,95.45,Fiber optic,1,0,0,No,No,No,No,Electronic check,3474.05,3.18
2380,1,6,Month-to-month,95.75,Fiber optic,1,1,0,No,No,Yes,No,Electronic check,573.75,3.19
2381,0,14,Month-to-month,95.6,Fiber optic,1,0,0,No,No,No,No,Electronic check,1273.3,3.19
2382,0,23,Month-to-month,96.9,Fiber optic,0,0,0,No,No,Yes,Yes,Credit card (automatic),2085.45,3.23
2383,0,71,One year,104.65,Fiber optic,0,1,1,Yes,Yes,Yes,No,Bank transfer (automatic),7288.4,3.49
2384,1,28,One year,106.1,Fiber optic,0,1,1,Yes,Yes,No,No,Electronic check,2847.4,3.54
2385,0,64,One year,96.9,Fiber optic,0,1,0,Yes,No,No,Yes,Mailed check,6314.35,3.23
2386,1,3,Month-to-month,50.6,DSL,0,0,0,No,Yes,No,No,Electronic check,155.35,1.69
2387,1,34,Month-to-month,109.8,Fiber optic,0,0,0,Yes,Yes,Yes,No,Mailed check,3587.25,3.66
